actual_demand,predicted_demand,temp_weighted,month,holiday,is_weekend,hour,minute,y_lag_1,y_lag_24h,y_lag_7d
4995.07,,30.5,9,1,0,19,40,5029.51,4495.05,4412.82
5010.21,,30.5,9,1,0,19,45,4995.07,4533.3,4429.16
4965.33,,30.5,9,1,0,19,50,5010.21,4543.5,4472.05
4993.33,,30.5,9,1,0,19,55,4965.33,4569.69,4479.21
4938.29,,29.9,9,1,0,20,0,4993.33,4625.27,4496.34
4924.33,,29.9,9,1,0,20,5,4938.29,4614.77,4516.23
4915.71,,29.9,9,1,0,20,10,4924.33,4616.17,4509.68
4917.09,,29.9,9,1,0,20,15,4915.71,4632.27,4486.8
4915.99,,29.9,9,1,0,20,20,4917.09,4621.44,4573.8
4886.01,,29.9,9,1,0,20,25,4915.99,4613.23,4610.27
4861.27,,29.9,9,1,0,20,30,4886.01,4623.38,4653.34
4864.33,,29.9,9,1,0,20,35,4861.27,4626.69,4720.65
4899.14,,29.9,9,1,0,20,40,4864.33,4613.35,4738.48
4869.18,,29.9,9,1,0,20,45,4899.14,4565.19,4849.15
4856.33,,29.9,9,1,0,20,50,4869.18,4552.18,4876.78
4866.05,,29.9,9,1,0,20,55,4856.33,4625.0,4906.16
4842.24,,28.9,9,1,0,21,0,4866.05,4577.52,5021.42
4818.02,,28.9,9,1,0,21,5,4842.24,4576.39,5071.02
4833.04,,28.9,9,1,0,21,10,4818.02,4609.96,5066.78
4846.02,,28.9,9,1,0,21,15,4833.04,4535.85,5142.93
4876.42,,28.9,9,1,0,21,20,4846.02,4540.36,5140.64
4862.05,,28.9,9,1,0,21,25,4876.42,4529.59,5176.74
4903.53,,28.9,9,1,0,21,30,4862.05,4575.04,5226.08
4915.17,,28.9,9,1,0,21,35,4903.53,4550.55,5313.56
4883.42,,28.9,9,1,0,21,40,4915.17,4560.23,5259.14
4915.02,,28.9,9,1,0,21,45,4883.42,4523.63,5302.97
4909.89,,28.9,9,1,0,21,50,4915.02,4520.68,5301.97
4899.64,,28.9,9,1,0,21,55,4909.89,4511.02,5355.14
4959.36,,28.8,9,1,0,22,0,4899.64,4491.31,5388.19
4954.37,,28.8,9,1,0,22,5,4959.36,4495.18,5409.1
4929.24,,28.8,9,1,0,22,10,4954.37,4501.69,5438.17
4940.46,,28.8,9,1,0,22,15,4929.24,4467.47,5471.63
4949.81,,28.8,9,1,0,22,20,4940.46,4428.48,5474.23
4967.57,,28.8,9,1,0,22,25,4949.81,4439.4,5492.59
4994.0,,28.8,9,1,0,22,30,4967.57,4447.39,5527.19
4961.48,,28.8,9,1,0,22,35,4994.0,4485.22,5495.97
4831.56,,27.8,9,0,0,0,0,4961.48,4452.26,5493.79
4813.74,,27.8,9,0,0,0,5,4831.56,4522.4,5505.74
4818.23,,27.8,9,0,0,0,10,4813.74,4490.33,5499.97
4770.21,,27.8,9,0,0,0,15,4818.23,4528.07,5523.86
4729.94,,27.8,9,0,0,0,20,4770.21,4467.32,5552.73
4714.42,,27.8,9,0,0,0,25,4729.94,4523.95,5571.93
4672.12,,27.8,9,0,0,0,30,4714.42,4496.36,5562.64
4655.9,,27.8,9,0,0,0,35,4672.12,4546.24,5598.93
4618.68,,27.8,9,0,0,0,40,4655.9,4477.06,5562.59
4600.98,,27.8,9,0,0,0,45,4618.68,4508.92,5611.62
4564.5,,27.8,9,0,0,0,50,4600.98,4488.65,5687.56
4547.92,,27.8,9,0,0,0,55,4564.5,4492.16,5634.19
4535.73,,27.8,9,0,0,1,0,4547.92,4502.7,5639.7
4499.98,,27.8,9,0,0,1,5,4535.73,4508.71,5660.79
4475.31,,27.8,9,0,0,1,10,4499.98,4486.21,5650.42
4450.39,,27.8,9,0,0,1,15,4475.31,4505.35,5677.62
4428.32,,27.8,9,0,0,1,20,4450.39,4408.73,5668.86
4401.65,,27.8,9,0,0,1,25,4428.32,4385.76,5713.58
4393.36,,27.8,9,0,0,1,30,4401.65,4354.61,5673.52
4377.59,,27.8,9,0,0,1,35,4393.36,4344.8,5646.98
4355.6,,27.8,9,0,0,1,40,4377.59,4326.76,5635.4
4335.48,,27.8,9,0,0,1,45,4355.6,4295.96,5609.94
4311.0,,27.8,9,0,0,1,50,4335.48,4279.46,5591.85
4300.26,,27.8,9,0,0,1,55,4311.0,4264.38,5594.8
4160.9,,27.5,9,0,0,2,0,4300.26,4023.57,5565.89
4150.99,,27.5,9,0,0,2,5,4160.9,4220.44,5561.76
4138.26,,27.5,9,0,0,2,10,4150.99,4190.72,5575.01
4232.88,,27.5,9,0,0,2,15,4138.26,4179.92,5608.98
4218.02,,27.5,9,0,0,2,20,4232.88,4152.92,5629.44
4205.84,,27.5,9,0,0,2,25,4218.02,4136.87,5494.62
4193.34,,27.5,9,0,0,2,30,4205.84,4109.47,5517.35
4170.66,,27.5,9,0,0,2,35,4193.34,4089.79,5561.78
4154.11,,27.5,9,0,0,2,40,4170.66,4072.08,5601.87
4144.56,,27.5,9,0,0,2,45,4154.11,4074.02,5630.21
4123.98,,27.5,9,0,0,2,50,4144.56,4062.56,5638.94
4123.8,,27.5,9,0,0,2,55,4123.98,4050.25,5671.16
4096.72,,27.6,9,0,0,3,0,4123.8,4022.94,5682.84
4084.64,,27.6,9,0,0,3,5,4096.72,4005.72,5675.8
4060.38,,27.6,9,0,0,3,10,4084.64,3994.85,5741.49
4056.78,,27.6,9,0,0,3,15,4060.38,3975.84,5724.03
4047.15,,27.6,9,0,0,3,20,4056.78,3957.64,5698.13
4035.06,,27.6,9,0,0,3,25,4047.15,3928.84,5730.68
4034.43,,27.6,9,0,0,3,30,4035.06,3918.85,5735.97
4015.78,,27.6,9,0,0,3,35,4034.43,3909.9,5760.01
4002.86,,27.6,9,0,0,3,40,4015.78,3890.63,5732.06
3991.9,,27.6,9,0,0,3,45,4002.86,3890.35,5770.26
3986.22,,27.6,9,0,0,3,50,3991.9,3874.08,5723.36
3978.27,,27.6,9,0,0,3,55,3986.22,3856.03,5730.68
3967.27,,27.1,9,0,0,4,0,3978.27,3853.43,5715.97
3955.55,,27.1,9,0,0,4,5,3967.27,3838.92,5709.12
3951.91,,27.1,9,0,0,4,10,3955.55,3646.68,5694.02
3940.12,,27.1,9,0,0,4,15,3951.91,3806.51,5649.81
3945.81,,27.1,9,0,0,4,20,3940.12,3616.73,5673.48
3930.32,,27.1,9,0,0,4,25,3945.81,3778.84,5652.98
3927.07,,27.1,9,0,0,4,30,3930.32,3786.64,5646.02
3933.88,,27.1,9,0,0,4,35,3927.07,3768.47,5608.7
3919.67,,27.1,9,0,0,4,40,3933.88,3767.13,5623.49
3920.32,,27.1,9,0,0,4,45,3919.67,3760.58,5580.66
3899.25,,27.1,9,0,0,4,50,3920.32,3745.56,5601.27
3898.31,,27.1,9,0,0,4,55,3899.25,3733.53,5576.05
3907.2,,26.7,9,0,0,5,0,3898.31,3717.73,5584.45
3917.12,,26.7,9,0,0,5,5,3907.2,3544.51,5541.39
3914.59,,26.7,9,0,0,5,10,3917.12,3710.99,5582.76
3935.54,,26.7,9,0,0,5,15,3914.59,3692.73,5548.6
3937.05,,26.7,9,0,0,5,20,3935.54,3693.5,5513.54
3929.38,,26.7,9,0,0,5,25,3937.05,3697.24,5499.24
3959.42,,26.7,9,0,0,5,30,3929.38,3670.95,5508.81
3967.84,,26.7,9,0,0,5,35,3959.42,3685.62,5461.38
3967.22,,26.7,9,0,0,5,40,3967.84,3668.78,5474.81
3972.27,,26.7,9,0,0,5,45,3967.22,3672.71,5438.46
3980.65,,26.7,9,0,0,5,50,3972.27,3662.78,5491.01
3998.93,,26.7,9,0,0,5,55,3980.65,3659.45,5547.95
4013.36,,27.3,9,0,0,6,0,3998.93,3666.54,5519.45
4033.64,,27.3,9,0,0,6,5,4013.36,3662.55,5509.47
4073.41,,27.3,9,0,0,6,10,4033.64,3656.91,5495.75
4105.41,,27.3,9,0,0,6,15,4073.41,3459.9,5467.43
4094.8,,27.3,9,0,0,6,20,4105.41,3662.61,5485.74
4116.12,,27.3,9,0,0,6,25,4094.8,3665.23,5513.74
4140.77,,27.3,9,0,0,6,30,4116.12,3682.72,5472.8
4176.12,,27.3,9,0,0,6,35,4140.77,3696.72,5413.54
4189.67,,27.3,9,0,0,6,40,4176.12,3702.98,5444.88
4161.68,,27.3,9,0,0,6,45,4189.67,3702.4,5412.77
4188.54,,27.3,9,0,0,6,50,4161.68,3712.96,5402.77
4175.87,,27.3,9,0,0,6,55,4188.54,3686.26,5377.03
4207.27,,28.2,9,0,0,7,0,4175.87,3699.12,5379.88
4196.6,,28.2,9,0,0,7,5,4207.27,3697.79,5408.09
4204.11,,28.2,9,0,0,7,10,4196.6,3697.26,5370.44
4223.87,,28.2,9,0,0,7,15,4204.11,3714.31,5363.87
4210.89,,28.2,9,0,0,7,20,4223.87,3721.98,5388.22
4164.81,,28.2,9,0,0,7,25,4210.89,3698.32,5455.16
4190.66,,28.2,9,0,0,7,30,4164.81,3720.27,5407.36
4173.16,,28.2,9,0,0,7,35,4190.66,3740.34,5440.95
4163.06,,28.2,9,0,0,7,40,4173.16,3735.19,5492.54
4167.05,,28.2,9,0,0,7,45,4163.06,3748.52,5421.65
4179.34,,28.2,9,0,0,7,50,4167.05,3770.48,5432.33
4143.97,,28.2,9,0,0,7,55,4179.34,3771.04,5457.56
4187.17,,30.0,9,0,0,8,0,4143.97,3783.41,5403.74
4197.62,,30.0,9,0,0,8,5,4187.17,3769.84,5464.63
4213.94,,30.0,9,0,0,8,10,4197.62,3783.34,5427.56
4259.22,,30.0,9,0,0,8,15,4213.94,3810.95,5419.04
4239.16,,30.0,9,0,0,8,20,4259.22,3827.55,5436.35
4280.42,,30.0,9,0,0,8,25,4239.16,3810.0,5405.07
4246.51,,30.0,9,0,0,8,30,4280.42,3869.66,5416.71
4289.03,,30.0,9,0,0,8,35,4246.51,3851.36,5418.99
4294.2,,30.0,9,0,0,8,40,4289.03,3866.4,5392.68
4320.63,,30.0,9,0,0,8,45,4294.2,3833.38,5311.84
4285.24,,30.0,9,0,0,8,50,4320.63,3865.99,5349.29
4329.48,,30.0,9,0,0,8,55,4285.24,3894.53,5346.24
4334.68,,32.2,9,0,0,9,0,4329.48,3853.45,5320.09
4354.84,,32.2,9,0,0,9,5,4334.68,3866.16,5326.01
4432.53,,32.2,9,0,0,9,10,4354.84,3827.96,5362.21
4454.41,,32.2,9,0,0,9,15,4432.53,3881.12,5312.92
4509.49,,32.2,9,0,0,9,20,4454.41,3864.94,5321.09
4519.99,,32.2,9,0,0,9,25,4509.49,3861.56,5310.55
4577.31,,32.2,9,0,0,9,30,4519.99,3845.72,5260.84
4589.16,,32.2,9,0,0,9,35,4577.31,3914.0,5272.11
4718.03,,32.2,9,0,0,9,40,4589.16,3889.91,5288.69
4703.57,,32.2,9,0,0,9,45,4718.03,3947.64,5244.59
4759.49,,32.2,9,0,0,9,50,4703.57,3905.03,5294.86
4766.99,,32.2,9,0,0,9,55,4759.49,3937.58,5272.22
4826.64,,33.5,9,0,0,10,0,4766.99,3961.33,5312.23
4823.31,,33.5,9,0,0,10,5,4826.64,3941.62,5313.49
4879.68,,33.5,9,0,0,10,10,4823.31,3974.68,5334.33
4851.29,,33.5,9,0,0,10,15,4879.68,3970.25,5340.9
4908.86,,33.5,9,0,0,10,20,4851.29,3989.4,5342.82
4884.15,,33.5,9,0,0,10,25,4908.86,4016.06,5361.31
4934.65,,33.5,9,0,0,10,30,4884.15,4078.1,5382.83
4960.05,,33.5,9,0,0,10,35,4934.65,4110.38,5408.44
4959.64,,33.5,9,0,0,10,40,4960.05,4168.53,5405.43
5038.78,,33.5,9,0,0,10,45,4959.64,4221.54,5382.21
5022.2,,33.5,9,0,0,10,50,5038.78,4250.94,5441.2
5004.89,,33.5,9,0,0,10,55,5022.2,4286.94,5464.03
5073.27,,33.8,9,0,0,11,0,5004.89,4334.13,5440.78
5025.24,,33.8,9,0,0,11,5,5073.27,4341.76,5436.59
5063.3,,33.8,9,0,0,11,10,5025.24,4403.93,5467.47
5118.39,,33.8,9,0,0,11,15,5063.3,4417.42,5477.82
5106.75,,33.8,9,0,0,11,20,5118.39,4478.9,5483.37
5113.61,,33.8,9,0,0,11,25,5106.75,4478.73,5499.77
5096.98,,33.8,9,0,0,11,30,5113.61,4523.52,5507.14
5118.04,,33.8,9,0,0,11,35,5096.98,4489.22,5487.28
5131.75,,33.8,9,0,0,11,40,5118.04,4544.9,5528.89
5126.45,,33.8,9,0,0,11,45,5131.75,4559.65,5495.97
5145.25,,33.8,9,0,0,11,50,5126.45,4605.6,5486.32
5154.28,,33.8,9,0,0,11,55,5145.25,4641.27,5480.25
5196.9,,34.2,9,0,0,12,0,5154.28,4652.89,5449.99
5229.95,,34.2,9,0,0,12,5,5196.9,4619.13,5480.83
5214.87,,34.2,9,0,0,12,10,5229.95,4673.71,5459.75
5200.86,,34.2,9,0,0,12,15,5214.87,4656.72,5445.52
5225.28,,34.2,9,0,0,12,20,5200.86,4702.18,5443.61
5208.58,,34.2,9,0,0,12,25,5225.28,4667.87,5401.44
5271.74,,34.2,9,0,0,12,30,5208.58,4704.11,5348.05
5271.94,,34.2,9,0,0,12,35,5271.74,4703.9,5306.31
5256.83,,34.2,9,0,0,12,40,5271.94,4756.12,5293.47
5241.19,,34.2,9,0,0,12,45,5256.83,4734.94,5272.77
5217.91,,34.2,9,0,0,12,50,5241.19,4738.62,5232.27
5243.87,,34.2,9,0,0,12,55,5217.91,4793.16,5205.51
5166.66,,36.0,9,0,0,13,0,5243.87,4802.85,5186.83
5107.35,,36.0,9,0,0,13,5,5166.66,4817.47,5165.12
5142.35,,36.0,9,0,0,13,10,5107.35,4847.05,5133.3
5102.59,,36.0,9,0,0,13,15,5142.35,4818.96,5117.03
5136.63,,36.0,9,0,0,13,20,5102.59,4846.84,5085.92
5145.43,,36.0,9,0,0,13,25,5136.63,4825.06,5066.87
5158.78,,36.0,9,0,0,13,30,5145.43,4842.66,5038.24
5188.8,,36.0,9,0,0,13,35,5158.78,4867.72,5018.67
5234.03,,36.0,9,0,0,13,40,5188.8,4879.0,5001.12
5254.71,,36.0,9,0,0,13,45,5234.03,4880.21,4967.96
5299.06,,36.0,9,0,0,13,50,5254.71,4857.0,4954.41
5306.99,,36.0,9,0,0,13,55,5299.06,4885.83,4932.19
5317.69,,35.6,9,0,0,14,0,5306.99,4860.01,4911.73
5357.1,,35.6,9,0,0,14,5,5317.69,4834.06,4884.53
5381.69,,35.6,9,0,0,14,10,5357.1,4880.16,4878.76
5394.26,,35.6,9,0,0,14,15,5381.69,4852.66,4853.93
5428.82,,35.6,9,0,0,14,20,5394.26,4802.01,4841.31
5438.21,,35.6,9,0,0,14,25,5428.82,4753.59,4819.83
5458.69,,35.6,9,0,0,14,30,5438.21,4721.8,4790.14
5433.62,,35.6,9,0,0,14,35,5458.69,4684.12,4779.68
5468.4,,35.6,9,0,0,14,40,5433.62,4684.63,4758.77
5489.27,,35.6,9,0,0,14,45,5468.4,4699.73,4742.18
5489.95,,35.6,9,0,0,14,50,5489.27,4677.37,4713.06
5468.06,,35.6,9,0,0,14,55,5489.95,4738.09,4681.4
5452.95,,35.7,9,0,0,15,0,5468.06,4783.47,4664.19
5178.04,,35.7,9,0,0,15,5,5452.95,4830.87,4645.52
5275.36,,35.7,9,0,0,15,10,5178.04,4792.44,4629.53
5332.88,,35.7,9,0,0,15,15,5275.36,4816.02,4618.44
5367.96,,35.7,9,0,0,15,20,5332.88,4809.95,4597.68
5459.24,,35.7,9,0,0,15,25,5367.96,4838.47,4580.13
5486.27,,35.7,9,0,0,15,30,5459.24,4868.84,4574.36
5512.58,,35.7,9,0,0,15,35,5486.27,4894.36,4529.81
5482.74,,35.7,9,0,0,15,40,5512.58,4893.65,4521.85
5527.21,,35.7,9,0,0,15,45,5482.74,4896.16,4516.32
5487.26,,35.7,9,0,0,15,50,5527.21,4926.65,4493.15
5488.19,,35.7,9,0,0,15,55,5487.26,4955.41,4434.41
5490.73,,35.5,9,0,0,16,0,5488.19,4978.96,4420.39
5439.32,,35.5,9,0,0,16,5,5490.73,4959.47,4403.4
5442.93,,35.5,9,0,0,16,10,5439.32,4927.33,4489.98
5453.85,,35.5,9,0,0,16,15,5442.93,4932.99,4476.27
5401.76,,35.5,9,0,0,16,20,5453.85,5001.79,4469.71
5398.31,,35.5,9,0,0,16,25,5401.76,5003.63,4455.78
5376.21,,35.5,9,0,0,16,30,5398.31,5003.49,4449.23
5355.64,,35.5,9,0,0,16,35,5376.21,5019.81,4443.61
5358.1,,35.5,9,0,0,16,40,5355.64,5020.7,4427.07
5334.92,,35.5,9,0,0,16,45,5358.1,4956.69,4411.31
5332.64,,35.5,9,0,0,16,50,5334.92,4998.29,4407.7
5312.22,,35.5,9,0,0,16,55,5332.64,4967.67,4403.95
5317.69,,35.6,9,0,0,17,0,5312.22,4980.92,4415.74
5325.24,,35.6,9,0,0,17,5,5317.69,4980.45,4401.02
5315.01,,35.6,9,0,0,17,10,5325.24,4958.5,4394.41
5321.36,,35.6,9,0,0,17,15,5315.01,4957.57,4375.26
5293.02,,35.6,9,0,0,17,20,5321.36,4945.76,4375.37
5292.3,,35.6,9,0,0,17,25,5293.02,4945.72,4383.24
5287.56,,35.6,9,0,0,17,30,5292.3,4935.23,4394.37
5289.34,,35.6,9,0,0,17,35,5287.56,4932.02,4371.29
5296.18,,35.6,9,0,0,17,40,5289.34,4956.31,4383.41
5299.04,,35.6,9,0,0,17,45,5296.18,4925.77,4374.07
5255.82,,35.6,9,0,0,17,50,5299.04,4932.94,4303.04
5263.94,,35.6,9,0,0,17,55,5255.82,4901.45,4283.0
5248.73,,35.3,9,0,0,18,0,5263.94,4896.95,4286.23
5207.33,,35.3,9,0,0,18,5,5248.73,4907.63,4386.35
5171.12,,35.3,9,0,0,18,10,5207.33,4919.12,4388.52
5276.79,,35.3,9,0,0,18,15,5171.12,4913.98,4376.44
5195.78,,35.3,9,0,0,18,20,5276.79,4855.67,4386.97
5237.14,,35.3,9,0,0,18,25,5195.78,4908.89,4379.44
5096.12,,35.3,9,0,0,18,30,5237.14,4940.01,4386.12
5142.78,,35.3,9,0,0,18,35,5096.12,4915.09,4384.6
5150.95,,35.3,9,0,0,18,40,5142.78,4908.12,4425.67
5183.56,,35.3,9,0,0,18,45,5150.95,4944.51,4436.16
5160.07,,35.3,9,0,0,18,50,5183.56,4924.61,4467.94
5122.36,,35.3,9,0,0,18,55,5160.07,4922.94,4441.71
5113.52,,33.2,9,0,0,19,0,5122.36,4916.99,4479.12
5091.44,,33.2,9,0,0,19,5,5113.52,4892.2,4510.72
5071.91,,33.2,9,0,0,19,10,5091.44,4923.95,4508.61
5078.83,,33.2,9,0,0,19,15,5071.91,4889.2,4504.23
4995.96,,33.2,9,0,0,19,20,5078.83,4892.89,4497.83
5024.54,,33.2,9,0,0,19,25,4995.96,4914.18,4494.75
5048.49,,33.2,9,0,0,19,30,5024.54,4894.12,4515.87
4994.43,,33.2,9,0,0,19,35,5048.49,4867.1,4507.6
5021.8,,33.2,9,0,0,19,40,4994.43,4922.5,4548.1
5009.37,,33.2,9,0,0,19,45,5021.8,4944.57,4551.11
4898.61,,33.2,9,0,0,19,50,5009.37,4930.95,4531.66
4930.42,,33.2,9,0,0,19,55,4898.61,4949.36,4513.36
4875.06,,33.5,9,0,0,20,0,4930.42,4983.93,4521.58
4876.97,,33.5,9,0,0,20,5,4875.06,4988.61,4556.82
4853.25,,33.5,9,0,0,20,10,4876.97,4992.16,4508.64
4872.29,,33.5,9,0,0,20,15,4853.25,4991.4,4560.18
4830.09,,33.5,9,0,0,20,20,4872.29,4989.62,4560.61
4829.99,,33.5,9,0,0,20,25,4830.09,4969.94,4566.77
4798.68,,33.5,9,0,0,20,30,4829.99,4993.44,4553.35
4778.43,,33.5,9,0,0,20,35,4798.68,5004.9,4574.93
4773.38,,33.5,9,0,0,20,40,4778.43,5005.25,4589.37
4782.65,,33.5,9,0,0,20,45,4773.38,5024.89,4641.22
4762.4,,33.5,9,0,0,20,50,4782.65,5018.96,4671.35
4693.37,,33.5,9,0,0,20,55,4762.4,5029.51,4681.04
4727.92,,33.2,9,0,0,21,0,4693.37,4995.07,4712.84
4703.51,,33.2,9,0,0,21,5,4727.92,5010.21,4663.45
4730.59,,33.2,9,0,0,21,10,4703.51,4965.33,4735.97
4749.81,,33.2,9,0,0,21,15,4730.59,4993.33,4673.36
4764.49,,33.2,9,0,0,21,20,4749.81,4938.29,4605.93
4774.19,,33.2,9,0,0,21,25,4764.49,4924.33,4644.2
4802.1,,33.2,9,0,0,21,30,4774.19,4915.71,4807.27
4833.94,,33.2,9,0,0,21,35,4802.1,4917.09,4801.53
4845.61,,33.2,9,0,0,21,40,4833.94,4915.99,4834.6
4900.8,,33.2,9,0,0,21,45,4845.61,4886.01,4923.23
4890.93,,33.2,9,0,0,21,50,4900.8,4861.27,5008.99
4912.42,,33.2,9,0,0,21,55,4890.93,4864.33,5007.14
4928.69,,33.1,9,0,0,22,0,4912.42,4899.14,4998.34
4911.81,,33.1,9,0,0,22,5,4928.69,4869.18,5025.31
4946.44,,33.1,9,0,0,22,10,4911.81,4856.33,5108.31
4946.37,,33.1,9,0,0,22,15,4946.44,4866.05,5214.23
4986.79,,33.1,9,0,0,22,20,4946.37,4842.24,5218.06
4984.85,,33.1,9,0,0,22,25,4986.79,4818.02,5260.93
5010.17,,33.1,9,0,0,22,30,4984.85,4833.04,5315.51
5018.25,,33.1,9,0,0,22,35,5010.17,4846.02,5313.96
4993.84,,33.1,9,0,0,22,40,5018.25,4876.42,5346.14
4864.61,,31.0,9,0,0,0,0,4993.84,4862.05,5385.69
4836.8,,31.0,9,0,0,0,5,4864.61,4903.53,5445.33
4815.71,,31.0,9,0,0,0,10,4836.8,4915.17,5447.93
4782.03,,31.0,9,0,0,0,15,4815.71,4883.42,5437.25
4755.06,,31.0,9,0,0,0,20,4782.03,4915.02,5489.82
4739.09,,31.0,9,0,0,0,25,4755.06,4909.89,5558.18
4707.22,,31.0,9,0,0,0,30,4739.09,4899.64,5558.24
4673.61,,31.0,9,0,0,0,35,4707.22,4959.36,5548.32
4653.68,,31.0,9,0,0,0,40,4673.61,4954.37,5580.91
4631.11,,31.0,9,0,0,0,45,4653.68,4929.24,5586.78
4601.03,,31.0,9,0,0,0,50,4631.11,4940.46,5604.06
4574.17,,31.0,9,0,0,0,55,4601.03,4949.81,5568.92
4541.43,,30.5,9,0,0,1,0,4574.17,4967.57,5607.56
4516.87,,30.5,9,0,0,1,5,4541.43,4994.0,5633.67
4500.48,,30.5,9,0,0,1,10,4516.87,4961.48,5628.31
4477.26,,30.5,9,0,0,1,15,4500.48,4831.56,5632.92
4451.16,,30.5,9,0,0,1,20,4477.26,4813.74,5651.58
4427.63,,30.5,9,0,0,1,25,4451.16,4818.23,5553.67
4415.46,,30.5,9,0,0,1,30,4427.63,4770.21,5620.87
4389.17,,30.5,9,0,0,1,35,4415.46,4729.94,5502.32
4371.24,,30.5,9,0,0,1,40,4389.17,4714.42,5500.53
4359.24,,30.5,9,0,0,1,45,4371.24,4672.12,5647.91
4332.09,,30.5,9,0,0,1,50,4359.24,4655.9,5684.99
4317.73,,30.5,9,0,0,1,55,4332.09,4618.68,5708.23
4297.27,,29.8,9,0,0,2,0,4317.73,4600.98,5730.97
4267.02,,29.8,9,0,0,2,5,4297.27,4564.5,5702.57
4238.14,,29.8,9,0,0,2,10,4267.02,4547.92,5702.57
4227.92,,29.8,9,0,0,2,15,4238.14,4535.73,5702.57
4199.78,,29.8,9,0,0,2,20,4227.92,4499.98,5702.57
4189.36,,29.8,9,0,0,2,25,4199.78,4475.31,5702.57
4175.07,,29.8,9,0,0,2,30,4189.36,4450.39,5702.57
4160.48,,29.8,9,0,0,2,35,4175.07,4428.32,5702.57
4144.02,,29.8,9,0,0,2,40,4160.48,4401.65,5702.57
4125.9,,29.8,9,0,0,2,45,4144.02,4393.36,5702.57
4102.98,,29.8,9,0,0,2,50,4125.9,4377.59,5702.57
4106.34,,29.8,9,0,0,2,55,4102.98,4355.6,5702.57
4089.4,,29.6,9,0,0,3,0,4106.34,4335.48,5702.57
4053.99,,29.6,9,0,0,3,5,4089.4,4311.0,5702.57
4048.44,,29.6,9,0,0,3,10,4053.99,4300.26,5702.57
4044.98,,29.6,9,0,0,3,15,4048.44,4160.9,5702.57
4031.8,,29.6,9,0,0,3,20,4044.98,4150.99,5702.57
4031.2,,29.6,9,0,0,3,25,4031.8,4138.26,5702.57
4012.76,,29.6,9,0,0,3,30,4031.2,4232.88,5702.57
3994.54,,29.6,9,0,0,3,35,4012.76,4218.02,5702.57
3995.71,,29.6,9,0,0,3,40,3994.54,4205.84,5702.57
3983.13,,29.6,9,0,0,3,45,3995.71,4193.34,5702.57
3976.72,,29.6,9,0,0,3,50,3983.13,4170.66,5702.57
3971.09,,29.6,9,0,0,3,55,3976.72,4154.11,5702.57
3949.73,,29.6,9,0,0,4,0,3971.09,4144.56,5702.57
3934.47,,29.6,9,0,0,4,5,3949.73,4123.98,5702.57
3930.31,,29.6,9,0,0,4,10,3934.47,4123.8,6126.21
3918.68,,29.6,9,0,0,4,15,3930.31,4096.72,6150.94
3938.48,,29.6,9,0,0,4,20,3918.68,4084.64,6119.47
3915.96,,29.6,9,0,0,4,25,3938.48,4060.38,6119.23
3924.51,,29.6,9,0,0,4,30,3915.96,4056.78,6168.3
3900.86,,29.6,9,0,0,4,35,3924.51,4047.15,6144.63
3896.0,,29.6,9,0,0,4,40,3900.86,4035.06,6095.43
3907.57,,29.6,9,0,0,4,45,3896.0,4034.43,6092.23
3897.31,,29.6,9,0,0,4,50,3907.57,4015.78,6100.83
3898.53,,29.6,9,0,0,4,55,3897.31,4002.86,6067.33
3907.16,,29.2,9,0,0,5,0,3898.53,3991.9,6003.28
3906.02,,29.2,9,0,0,5,5,3907.16,3986.22,6035.03
3916.63,,29.2,9,0,0,5,10,3906.02,3978.27,5969.76
3909.06,,29.2,9,0,0,5,15,3916.63,3967.27,5932.29
3939.7,,29.2,9,0,0,5,20,3909.06,3955.55,5875.56
3927.48,,29.2,9,0,0,5,25,3939.7,3951.91,5826.29
3947.0,,29.2,9,0,0,5,30,3927.48,3940.12,5779.02
3930.5,,29.2,9,0,0,5,35,3947.0,3945.81,5705.45
3947.3,,29.2,9,0,0,5,40,3930.5,3930.32,5624.21
3953.37,,29.2,9,0,0,5,45,3947.3,3927.07,5624.0
3956.58,,29.2,9,0,0,5,50,3953.37,3933.88,5570.8
3951.51,,29.2,9,0,0,5,55,3956.58,3919.67,5571.1
3972.7,,30.6,9,0,0,6,0,3951.51,3920.32,5505.59
3995.54,,30.6,9,0,0,6,5,3972.7,3899.25,5516.69
4018.14,,30.6,9,0,0,6,10,3995.54,3898.31,5470.75
4046.25,,30.6,9,0,0,6,15,4018.14,3907.2,5457.61
4053.65,,30.6,9,0,0,6,20,4046.25,3917.12,5463.11
4049.51,,30.6,9,0,0,6,25,4053.65,3914.59,5434.93
4086.89,,30.6,9,0,0,6,30,4049.51,3935.54,5386.28
4108.26,,30.6,9,0,0,6,35,4086.89,3937.05,5455.31
4096.15,,30.6,9,0,0,6,40,4108.26,3929.38,5411.64
4122.65,,30.6,9,0,0,6,45,4096.15,3959.42,5423.55
4127.29,,30.6,9,0,0,6,50,4122.65,3967.84,5425.14
4158.91,,30.6,9,0,0,6,55,4127.29,3967.22,5411.54
4153.57,,30.9,9,0,0,7,0,4158.91,3972.27,5398.22
4140.94,,30.9,9,0,0,7,5,4153.57,3980.65,5396.83
4153.41,,30.9,9,0,0,7,10,4140.94,3998.93,5364.62
4136.63,,30.9,9,0,0,7,15,4153.41,4013.36,5404.42
4167.42,,30.9,9,0,0,7,20,4136.63,4033.64,5358.1
