datetime,load_mw,temp_weighted,month,holiday,is_weekend,hour,minute,y_lag_1,y_lag_24h,y_lag_7d
2024-09-13 20:00:00,496.0,29.6,9,0,0,20,0,495.5,487.0,436.0
2024-09-13 20:15:00,497.5,29.520000000000003,9,0,0,20,15,496.0,492.25,439.0
2024-09-13 20:30:00,499.0,29.44,9,0,0,20,30,497.5,497.5,442.0
2024-09-13 20:45:00,500.5,29.36,9,0,0,20,45,499.0,502.75,445.0
2024-09-13 21:00:00,502.0,29.28,9,0,0,21,0,500.5,508.0,448.0
2024-09-13 21:15:00,506.25,29.270000000000003,9,0,0,21,15,502.0,510.75,447.75
2024-09-13 21:30:00,510.5,29.26,9,0,0,21,30,506.25,513.5,447.5
2024-09-13 21:45:00,514.75,29.25,9,0,0,21,45,510.5,516.25,447.25
2024-09-13 22:00:00,519.0,29.24,9,0,0,22,0,514.75,519.0,447.0
2024-09-13 22:15:00,514.25,29.15,9,0,0,22,15,519.0,509.0,440.75
2024-09-13 22:30:00,509.5,29.06,9,0,0,22,30,514.25,499.0,434.5
2024-09-13 22:45:00,504.75,28.97,9,0,0,22,45,509.5,489.0,428.25
2024-09-13 23:00:00,500.0,28.880000000000003,9,0,0,23,0,504.75,479.0,422.0
2024-09-13 23:15:00,492.25,28.785000000000004,9,0,0,23,15,500.0,471.25,418.0
2024-09-13 23:30:00,484.5,28.690000000000005,9,0,0,23,30,492.25,463.5,414.0
2024-09-13 23:45:00,476.75,28.595,9,0,0,23,45,484.5,455.75,410.0
2024-09-14 00:00:00,469.0,28.500000000000004,9,0,1,0,0,476.75,448.0,406.0
2024-09-14 00:15:00,463.75,28.385000000000005,9,0,1,0,15,469.0,443.0,404.5
2024-09-14 00:30:00,458.5,28.270000000000003,9,0,1,0,30,463.75,438.0,403.0
2024-09-14 00:45:00,453.25,28.155000000000005,9,0,1,0,45,458.5,433.0,401.5
2024-09-14 01:00:00,448.0,28.040000000000006,9,0,1,1,0,453.25,428.0,400.0
2024-09-14 01:15:00,446.0,28.000000000000007,9,0,1,1,15,448.0,428.25,396.25
2024-09-14 01:30:00,444.0,27.960000000000004,9,0,1,1,30,446.0,428.5,392.5
2024-09-14 01:45:00,442.0,27.92,9,0,1,1,45,444.0,428.75,388.75
2024-09-14 02:00:00,440.0,27.880000000000003,9,0,1,2,0,442.0,429.0,385.0
2024-09-14 02:15:00,438.25,27.815,9,0,1,2,15,440.0,426.75,377.5
2024-09-14 02:30:00,436.5,27.75,9,0,1,2,30,438.25,424.5,370.0
2024-09-14 02:45:00,434.75,27.685,9,0,1,2,45,436.5,422.25,362.5
2024-09-14 03:00:00,433.0,27.62,9,0,1,3,0,434.75,420.0,355.0
2024-09-14 03:15:00,428.0,27.57,9,0,1,3,15,433.0,417.25,357.75
2024-09-14 03:30:00,423.0,27.520000000000003,9,0,1,3,30,428.0,414.5,360.5
2024-09-14 03:45:00,418.0,27.47,9,0,1,3,45,423.0,411.75,363.25
2024-09-14 04:00:00,413.0,27.42,9,0,1,4,0,418.0,409.0,366.0
2024-09-14 04:15:00,411.0,27.335,9,0,1,4,15,413.0,403.75,358.5
2024-09-14 04:30:00,409.0,27.25,9,0,1,4,30,411.0,398.5,351.0
2024-09-14 04:45:00,407.0,27.165000000000003,9,0,1,4,45,409.0,393.25,343.5
2024-09-14 05:00:00,405.0,27.08,9,0,1,5,0,407.0,388.0,336.0
2024-09-14 05:15:00,405.75,27.235,9,0,1,5,15,405.0,395.5,338.25
2024-09-14 05:30:00,406.5,27.39,9,0,1,5,30,405.75,403.0,340.5
2024-09-14 05:45:00,407.25,27.545,9,0,1,5,45,406.5,410.5,342.75
2024-09-14 06:00:00,408.0,27.7,9,0,1,6,0,407.25,418.0,345.0
2024-09-14 06:15:00,414.0,28.115,9,0,1,6,15,408.0,421.5,349.0
2024-09-14 06:30:00,420.0,28.53,9,0,1,6,30,414.0,425.0,353.0
2024-09-14 06:45:00,426.0,28.945,9,0,1,6,45,420.0,428.5,357.0
2024-09-14 07:00:00,432.0,29.36,9,0,1,7,0,426.0,432.0,361.0
2024-09-14 07:15:00,423.5,29.94,9,0,1,7,15,432.0,427.25,357.75
2024-09-14 07:30:00,415.0,30.52,9,0,1,7,30,423.5,422.5,354.5
2024-09-14 07:45:00,406.5,31.1,9,0,1,7,45,415.0,417.75,351.25
2024-09-14 08:00:00,398.0,31.68,9,0,1,8,0,406.5,413.0,348.0
2024-09-14 08:15:00,401.75,32.115,9,0,1,8,15,398.0,413.75,349.75
2024-09-14 08:30:00,405.5,32.55,9,0,1,8,30,401.75,414.5,351.5
2024-09-14 08:45:00,409.25,32.985,9,0,1,8,45,405.5,415.25,353.25
2024-09-14 09:00:00,413.0,33.42,9,0,1,9,0,409.25,416.0,355.0
2024-09-14 09:15:00,419.0,33.760000000000005,9,0,1,9,15,413.0,421.5,355.0
2024-09-14 09:30:00,425.0,34.1,9,0,1,9,30,419.0,427.0,355.0
2024-09-14 09:45:00,431.0,34.44,9,0,1,9,45,425.0,432.5,355.0
2024-09-14 10:00:00,437.0,34.78,9,0,1,10,0,431.0,438.0,355.0
2024-09-14 10:15:00,436.0,35.09,9,0,1,10,15,437.0,435.25,350.25
2024-09-14 10:30:00,435.0,35.400000000000006,9,0,1,10,30,436.0,432.5,345.5
2024-09-14 10:45:00,434.0,35.71,9,0,1,10,45,435.0,429.75,340.75
2024-09-14 11:00:00,433.0,36.02,9,0,1,11,0,434.0,427.0,336.0
2024-09-14 11:15:00,440.25,36.11,9,0,1,11,15,433.0,431.5,343.25
2024-09-14 11:30:00,447.5,36.2,9,0,1,11,30,440.25,436.0,350.5
2024-09-14 11:45:00,454.75,36.290000000000006,9,0,1,11,45,447.5,440.5,357.75
2024-09-14 12:00:00,462.0,36.38,9,0,1,12,0,454.75,445.0,365.0
2024-09-14 12:15:00,458.5,36.35,9,0,1,12,15,462.0,443.25,363.25
2024-09-14 12:30:00,455.0,36.32000000000001,9,0,1,12,30,458.5,441.5,361.5
2024-09-14 12:45:00,451.5,36.290000000000006,9,0,1,12,45,455.0,439.75,359.75
2024-09-14 13:00:00,448.0,36.260000000000005,9,0,1,13,0,451.5,438.0,358.0
2024-09-14 13:15:00,452.25,35.94500000000001,9,0,1,13,15,448.0,441.0,360.75
2024-09-14 13:30:00,456.5,35.63,9,0,1,13,30,452.25,444.0,363.5
2024-09-14 13:45:00,460.75,35.315,9,0,1,13,45,456.5,447.0,366.25
2024-09-14 14:00:00,465.0,35.0,9,0,1,14,0,460.75,450.0,369.0
2024-09-14 14:15:00,467.25,34.74,9,0,1,14,15,465.0,458.0,365.5
2024-09-14 14:30:00,469.5,34.480000000000004,9,0,1,14,30,467.25,466.0,362.0
2024-09-14 14:45:00,471.75,34.22,9,0,1,14,45,469.5,474.0,358.5
2024-09-14 15:00:00,474.0,33.96,9,0,1,15,0,471.75,482.0,355.0
2024-09-14 15:15:00,471.0,33.38,9,0,1,15,15,474.0,475.5,354.25
2024-09-14 15:30:00,468.0,32.8,9,0,1,15,30,471.0,469.0,353.5
2024-09-14 15:45:00,465.0,32.22,9,0,1,15,45,468.0,462.5,352.75
2024-09-14 16:00:00,462.0,31.64,9,0,1,16,0,465.0,456.0,352.0
2024-09-14 16:15:00,457.75,31.36,9,0,1,16,15,462.0,455.25,357.25
2024-09-14 16:30:00,453.5,31.08,9,0,1,16,30,457.75,454.5,362.5
2024-09-14 16:45:00,449.25,30.800000000000004,9,0,1,16,45,453.5,453.75,367.75
2024-09-14 17:00:00,445.0,30.520000000000003,9,0,1,17,0,449.25,453.0,373.0
2024-09-14 17:15:00,457.75,30.285000000000004,9,0,1,17,15,445.0,463.0,386.5
2024-09-14 17:30:00,470.5,30.050000000000004,9,0,1,17,30,457.75,473.0,400.0
2024-09-14 17:45:00,483.25,29.815000000000005,9,0,1,17,45,470.5,483.0,413.5
2024-09-14 18:00:00,496.0,29.580000000000005,9,0,1,18,0,483.25,493.0,427.0
2024-09-14 18:15:00,496.0,29.550000000000004,9,0,1,18,15,496.0,493.25,428.0
2024-09-14 18:30:00,496.0,29.520000000000003,9,0,1,18,30,496.0,493.5,429.0
2024-09-14 18:45:00,496.0,29.49,9,0,1,18,45,496.0,493.75,430.0
2024-09-14 19:00:00,496.0,29.46,9,0,1,19,0,496.0,494.0,431.0
2024-09-14 19:15:00,494.5,29.475,9,0,1,19,15,496.0,494.5,430.0
2024-09-14 19:30:00,493.0,29.49,9,0,1,19,30,494.5,495.0,429.0
2024-09-14 19:45:00,491.5,29.505000000000003,9,0,1,19,45,493.0,495.5,428.0
2024-09-14 20:00:00,490.0,29.520000000000003,9,0,1,20,0,491.5,496.0,427.0
2024-09-14 20:15:00,495.25,29.500000000000004,9,0,1,20,15,490.0,497.5,427.0
2024-09-14 20:30:00,500.5,29.480000000000004,9,0,1,20,30,495.25,499.0,427.0
2024-09-14 20:45:00,505.75,29.460000000000004,9,0,1,20,45,500.5,500.5,427.0
2024-09-14 21:00:00,511.0,29.440000000000005,9,0,1,21,0,505.75,502.0,427.0
2024-09-14 21:15:00,510.75,29.495000000000005,9,0,1,21,15,511.0,506.25,424.5
2024-09-14 21:30:00,510.5,29.550000000000004,9,0,1,21,30,510.75,510.5,422.0
2024-09-14 21:45:00,510.25,29.605000000000004,9,0,1,21,45,510.5,514.75,419.5
2024-09-14 22:00:00,510.0,29.660000000000004,9,0,1,22,0,510.25,519.0,417.0
2024-09-14 22:15:00,506.25,29.565000000000005,9,0,1,22,15,510.0,514.25,415.25
2024-09-14 22:30:00,502.5,29.47,9,0,1,22,30,506.25,509.5,413.5
2024-09-14 22:45:00,498.75,29.375,9,0,1,22,45,502.5,504.75,411.75
2024-09-14 23:00:00,495.0,29.28,9,0,1,23,0,498.75,500.0,410.0
2024-09-14 23:15:00,488.25,29.270000000000003,9,0,1,23,15,495.0,492.25,407.0
2024-09-14 23:30:00,481.5,29.26,9,0,1,23,30,488.25,484.5,404.0
2024-09-14 23:45:00,474.75,29.25,9,0,1,23,45,481.5,476.75,401.0
2024-09-15 00:00:00,468.0,29.24,9,0,1,0,0,474.75,469.0,398.0
2024-09-15 00:15:00,461.25,29.155,9,0,1,0,15,468.0,463.75,388.0
2024-09-15 00:30:00,454.5,29.07,9,0,1,0,30,461.25,458.5,378.0
2024-09-15 00:45:00,447.75,28.985000000000003,9,0,1,0,45,454.5,453.25,368.0
2024-09-15 01:00:00,441.0,28.9,9,0,1,1,0,447.75,448.0,358.0
2024-09-15 01:15:00,441.75,28.825000000000003,9,0,1,1,15,441.0,446.0,357.25
2024-09-15 01:30:00,442.5,28.75,9,0,1,1,30,441.75,444.0,356.5
2024-09-15 01:45:00,443.25,28.675,9,0,1,1,45,442.5,442.0,355.75
2024-09-15 02:00:00,444.0,28.6,9,0,1,2,0,443.25,440.0,355.0
2024-09-15 02:15:00,436.25,28.485,9,0,1,2,15,444.0,438.25,349.0
2024-09-15 02:30:00,428.5,28.37,9,0,1,2,30,436.25,436.5,343.0
2024-09-15 02:45:00,420.75,28.255000000000003,9,0,1,2,45,428.5,434.75,337.0
2024-09-15 03:00:00,413.0,28.14,9,0,1,3,0,420.75,433.0,331.0
2024-09-15 03:15:00,414.0,28.055,9,0,1,3,15,413.0,428.0,332.25
2024-09-15 03:30:00,415.0,27.97,9,0,1,3,30,414.0,423.0,333.5
2024-09-15 03:45:00,416.0,27.885,9,0,1,3,45,415.0,418.0,334.75
2024-09-15 04:00:00,417.0,27.8,9,0,1,4,0,416.0,413.0,336.0
2024-09-15 04:15:00,410.25,27.75,9,0,1,4,15,417.0,411.0,336.0
2024-09-15 04:30:00,403.5,27.700000000000003,9,0,1,4,30,410.25,409.0,336.0
2024-09-15 04:45:00,396.75,27.65,9,0,1,4,45,403.5,407.0,336.0
2024-09-15 05:00:00,390.0,27.6,9,0,1,5,0,396.75,405.0,336.0
2024-09-15 05:15:00,391.75,27.860000000000003,9,0,1,5,15,390.0,405.75,338.25
2024-09-15 05:30:00,393.5,28.120000000000005,9,0,1,5,30,391.75,406.5,340.5
2024-09-15 05:45:00,395.25,28.380000000000003,9,0,1,5,45,393.5,407.25,342.75
2024-09-15 06:00:00,397.0,28.640000000000004,9,0,1,6,0,395.25,408.0,345.0
2024-09-15 06:15:00,391.25,28.955,9,0,1,6,15,397.0,414.0,343.0
2024-09-15 06:30:00,385.5,29.270000000000003,9,0,1,6,30,391.25,420.0,341.0
2024-09-15 06:45:00,379.75,29.585,9,0,1,6,45,385.5,426.0,339.0
2024-09-15 07:00:00,374.0,29.9,9,0,1,7,0,379.75,432.0,337.0
2024-09-15 07:15:00,370.75,30.35,9,0,1,7,15,374.0,423.5,335.25
2024-09-15 07:30:00,367.5,30.8,9,0,1,7,30,370.75,415.0,333.5
2024-09-15 07:45:00,364.25,31.25,9,0,1,7,45,367.5,406.5,331.75
2024-09-15 08:00:00,361.0,31.700000000000003,9,0,1,8,0,364.25,398.0,330.0
2024-09-15 08:15:00,361.5,32.175000000000004,9,0,1,8,15,361.0,401.75,331.5
2024-09-15 08:30:00,362.0,32.650000000000006,9,0,1,8,30,361.5,405.5,333.0
2024-09-15 08:45:00,362.5,33.12500000000001,9,0,1,8,45,362.0,409.25,334.5
2024-09-15 09:00:00,363.0,33.60000000000001,9,0,1,9,0,362.5,413.0,336.0
2024-09-15 09:15:00,369.5,34.03000000000001,9,0,1,9,15,363.0,419.0,342.0
2024-09-15 09:30:00,376.0,34.46000000000001,9,0,1,9,30,369.5,425.0,348.0
2024-09-15 09:45:00,382.5,34.89,9,0,1,9,45,376.0,431.0,354.0
2024-09-15 10:00:00,389.0,35.32,9,0,1,10,0,382.5,437.0,360.0
2024-09-15 10:15:00,390.75,35.61,9,0,1,10,15,389.0,436.0,359.5
2024-09-15 10:30:00,392.5,35.900000000000006,9,0,1,10,30,390.75,435.0,359.0
2024-09-15 10:45:00,394.25,36.190000000000005,9,0,1,10,45,392.5,434.0,358.5
2024-09-15 11:00:00,396.0,36.48,9,0,1,11,0,394.25,433.0,358.0
2024-09-15 11:15:00,397.5,36.545,9,0,1,11,15,396.0,440.25,360.0
2024-09-15 11:30:00,399.0,36.61,9,0,1,11,30,397.5,447.5,362.0
2024-09-15 11:45:00,400.5,36.675,9,0,1,11,45,399.0,454.75,364.0
2024-09-15 12:00:00,402.0,36.74,9,0,1,12,0,400.5,462.0,366.0
2024-09-15 12:15:00,404.0,36.495000000000005,9,0,1,12,15,402.0,458.5,368.75
2024-09-15 12:30:00,406.0,36.25,9,0,1,12,30,404.0,455.0,371.5
2024-09-15 12:45:00,408.0,36.004999999999995,9,0,1,12,45,406.0,451.5,374.25
2024-09-15 13:00:00,410.0,35.76,9,0,1,13,0,408.0,448.0,377.0
2024-09-15 13:15:00,410.25,35.349999999999994,9,0,1,13,15,410.0,452.25,376.0
2024-09-15 13:30:00,410.5,34.94,9,0,1,13,30,410.25,456.5,375.0
2024-09-15 13:45:00,410.75,34.53,9,0,1,13,45,410.5,460.75,374.0
2024-09-15 14:00:00,411.0,34.12,9,0,1,14,0,410.75,465.0,373.0
2024-09-15 14:15:00,415.0,33.845,9,0,1,14,15,411.0,467.25,373.75
2024-09-15 14:30:00,419.0,33.57,9,0,1,14,30,415.0,469.5,374.5
2024-09-15 14:45:00,423.0,33.295,9,0,1,14,45,419.0,471.75,375.25
2024-09-15 15:00:00,427.0,33.02,9,0,1,15,0,423.0,474.0,376.0
2024-09-15 15:15:00,423.25,32.86,9,0,1,15,15,427.0,471.0,372.5
2024-09-15 15:30:00,419.5,32.7,9,0,1,15,30,423.25,468.0,369.0
2024-09-15 15:45:00,415.75,32.540000000000006,9,0,1,15,45,419.5,465.0,365.5
2024-09-15 16:00:00,412.0,32.38,9,0,1,16,0,415.75,462.0,362.0
2024-09-15 16:15:00,412.0,32.1,9,0,1,16,15,412.0,457.75,365.75
2024-09-15 16:30:00,412.0,31.82,9,0,1,16,30,412.0,453.5,369.5
2024-09-15 16:45:00,412.0,31.540000000000003,9,0,1,16,45,412.0,449.25,373.25
2024-09-15 17:00:00,412.0,31.26,9,0,1,17,0,412.0,445.0,377.0
2024-09-15 17:15:00,421.25,31.01,9,0,1,17,15,412.0,457.75,385.75
2024-09-15 17:30:00,430.5,30.76,9,0,1,17,30,421.25,470.5,394.5
2024-09-15 17:45:00,439.75,30.51,9,0,1,17,45,430.5,483.25,403.25
2024-09-15 18:00:00,449.0,30.26,9,0,1,18,0,439.75,496.0,412.0
2024-09-15 18:15:00,447.25,30.225,9,0,1,18,15,449.0,496.0,409.25
2024-09-15 18:30:00,445.5,30.19,9,0,1,18,30,447.25,496.0,406.5
2024-09-15 18:45:00,443.75,30.155,9,0,1,18,45,445.5,496.0,403.75
2024-09-15 19:00:00,442.0,30.12,9,0,1,19,0,443.75,496.0,401.0
2024-09-15 19:15:00,442.75,30.05,9,0,1,19,15,442.0,494.5,398.5
2024-09-15 19:30:00,443.5,29.980000000000004,9,0,1,19,30,442.75,493.0,396.0
2024-09-15 19:45:00,444.25,29.910000000000004,9,0,1,19,45,443.5,491.5,393.5
2024-09-15 20:00:00,445.0,29.840000000000003,9,0,1,20,0,444.25,490.0,391.0
2024-09-15 20:15:00,454.25,29.755000000000003,9,0,1,20,15,445.0,495.25,392.0
2024-09-15 20:30:00,463.5,29.67,9,0,1,20,30,454.25,500.5,393.0
2024-09-15 20:45:00,472.75,29.585,9,0,1,20,45,463.5,505.75,394.0
2024-09-15 21:00:00,482.0,29.5,9,0,1,21,0,472.75,511.0,395.0
2024-09-15 21:15:00,482.25,29.47,9,0,1,21,15,482.0,510.75,397.5
2024-09-15 21:30:00,482.5,29.44,9,0,1,21,30,482.25,510.5,400.0
2024-09-15 21:45:00,482.75,29.41,9,0,1,21,45,482.5,510.25,402.5
2024-09-15 22:00:00,483.0,29.38,9,0,1,22,0,482.75,510.0,405.0
2024-09-15 22:15:00,476.5,29.36,9,0,1,22,15,483.0,506.25,404.75
2024-09-15 22:30:00,470.0,29.34,9,0,1,22,30,476.5,502.5,404.5
2024-09-15 22:45:00,463.5,29.32,9,0,1,22,45,470.0,498.75,404.25
2024-09-15 23:00:00,457.0,29.3,9,0,1,23,0,463.5,495.0,404.0
2024-09-15 23:15:00,452.5,29.225,9,0,1,23,15,457.0,488.25,399.0
2024-09-15 23:30:00,448.0,29.15,9,0,1,23,30,452.5,481.5,394.0
2024-09-15 23:45:00,443.5,29.075,9,0,1,23,45,448.0,474.75,389.0
2024-09-16 00:00:00,439.0,29.0,9,0,0,0,0,443.5,468.0,384.0
2024-09-16 00:15:00,437.25,28.86,9,0,0,0,15,439.0,461.25,378.5
2024-09-16 00:30:00,435.5,28.72,9,0,0,0,30,437.25,454.5,373.0
2024-09-16 00:45:00,433.75,28.58,9,0,0,0,45,435.5,447.75,367.5
2024-09-16 01:00:00,432.0,28.44,9,0,0,1,0,433.75,441.0,362.0
2024-09-16 01:15:00,423.75,28.32,9,0,0,1,15,432.0,441.75,359.25
2024-09-16 01:30:00,415.5,28.200000000000003,9,0,0,1,30,423.75,442.5,356.5
2024-09-16 01:45:00,407.25,28.08,9,0,0,1,45,415.5,443.25,353.75
2024-09-16 02:00:00,399.0,27.96,9,0,0,2,0,407.25,444.0,351.0
2024-09-16 02:15:00,399.75,27.895,9,0,0,2,15,399.0,436.25,349.5
2024-09-16 02:30:00,400.5,27.83,9,0,0,2,30,399.75,428.5,348.0
2024-09-16 02:45:00,401.25,27.765,9,0,0,2,45,400.5,420.75,346.5
2024-09-16 03:00:00,402.0,27.7,9,0,0,3,0,401.25,413.0,345.0
2024-09-16 03:15:00,399.75,27.65,9,0,0,3,15,402.0,414.0,345.75
2024-09-16 03:30:00,397.5,27.6,9,0,0,3,30,399.75,415.0,346.5
2024-09-16 03:45:00,395.25,27.55,9,0,0,3,45,397.5,416.0,347.25
2024-09-16 04:00:00,393.0,27.5,9,0,0,4,0,395.25,417.0,348.0
2024-09-16 04:15:00,389.25,27.450000000000003,9,0,0,4,15,393.0,410.25,346.25
2024-09-16 04:30:00,385.5,27.4,9,0,0,4,30,389.25,403.5,344.5
2024-09-16 04:45:00,381.75,27.35,9,0,0,4,45,385.5,396.75,342.75
2024-09-16 05:00:00,378.0,27.300000000000004,9,0,0,5,0,381.75,390.0,341.0
2024-09-16 05:15:00,382.5,27.440000000000005,9,0,0,5,15,378.0,391.75,347.75
2024-09-16 05:30:00,387.0,27.58,9,0,0,5,30,382.5,393.5,354.5
2024-09-16 05:45:00,391.5,27.72,9,0,0,5,45,387.0,395.25,361.25
2024-09-16 06:00:00,396.0,27.86,9,0,0,6,0,391.5,397.0,368.0
2024-09-16 06:15:00,394.0,28.305,9,0,0,6,15,396.0,391.25,372.25
2024-09-16 06:30:00,392.0,28.75,9,0,0,6,30,394.0,385.5,376.5
2024-09-16 06:45:00,390.0,29.195000000000004,9,0,0,6,45,392.0,379.75,380.75
2024-09-16 07:00:00,388.0,29.640000000000004,9,0,0,7,0,390.0,374.0,385.0
2024-09-16 07:15:00,386.0,30.1,9,0,0,7,15,388.0,370.75,377.25
2024-09-16 07:30:00,384.0,30.56,9,0,0,7,30,386.0,367.5,369.5
2024-09-16 07:45:00,382.0,31.020000000000003,9,0,0,7,45,384.0,364.25,361.75
2024-09-16 08:00:00,380.0,31.48,9,0,0,8,0,382.0,361.0,354.0
2024-09-16 08:15:00,380.5,31.895,9,0,0,8,15,380.0,361.5,357.25
2024-09-16 08:30:00,381.0,32.31,9,0,0,8,30,380.5,362.0,360.5
2024-09-16 08:45:00,381.5,32.725,9,0,0,8,45,381.0,362.5,363.75
2024-09-16 09:00:00,382.0,33.14,9,0,0,9,0,381.5,363.0,367.0
2024-09-16 09:15:00,366.5,33.480000000000004,9,0,0,9,15,382.0,369.5,373.5
2024-09-16 09:30:00,351.0,33.82,9,0,0,9,30,366.5,376.0,380.0
2024-09-16 09:45:00,335.5,34.16,9,0,0,9,45,351.0,382.5,386.5
2024-09-16 10:00:00,320.0,34.5,9,0,0,10,0,335.5,389.0,393.0
2024-09-16 10:15:00,323.5,34.82,9,0,0,10,15,320.0,390.75,397.0
2024-09-16 10:30:00,327.0,35.14,9,0,0,10,30,323.5,392.5,401.0
2024-09-16 10:45:00,330.5,35.46,9,0,0,10,45,327.0,394.25,405.0
2024-09-16 11:00:00,334.0,35.78,9,0,0,11,0,330.5,396.0,409.0
2024-09-16 11:15:00,343.0,36.01,9,0,0,11,15,334.0,397.5,407.25
2024-09-16 11:30:00,352.0,36.239999999999995,9,0,0,11,30,343.0,399.0,405.5
2024-09-16 11:45:00,361.0,36.47,9,0,0,11,45,352.0,400.5,403.75
2024-09-16 12:00:00,370.0,36.7,9,0,0,12,0,361.0,402.0,402.0
2024-09-16 12:15:00,376.25,36.72,9,0,0,12,15,370.0,404.0,405.25
2024-09-16 12:30:00,382.5,36.739999999999995,9,0,0,12,30,376.25,406.0,408.5
2024-09-16 12:45:00,388.75,36.76,9,0,0,12,45,382.5,408.0,411.75
2024-09-16 13:00:00,395.0,36.78,9,0,0,13,0,388.75,410.0,415.0
2024-09-16 13:15:00,410.25,36.42,9,0,0,13,15,395.0,410.25,418.25
2024-09-16 13:30:00,425.5,36.06,9,0,0,13,30,410.25,410.5,421.5
2024-09-16 13:45:00,440.75,35.7,9,0,0,13,45,425.5,410.75,424.75
2024-09-16 14:00:00,456.0,35.34,9,0,0,14,0,440.75,411.0,428.0
2024-09-16 14:15:00,455.0,34.995000000000005,9,0,0,14,15,456.0,415.0,426.5
2024-09-16 14:30:00,454.0,34.650000000000006,9,0,0,14,30,455.0,419.0,425.0
2024-09-16 14:45:00,453.0,34.305,9,0,0,14,45,454.0,423.0,423.5
2024-09-16 15:00:00,452.0,33.96,9,0,0,15,0,453.0,427.0,422.0
2024-09-16 15:15:00,449.75,33.49,9,0,0,15,15,452.0,423.25,422.25
2024-09-16 15:30:00,447.5,33.02,9,0,0,15,30,449.75,419.5,422.5
2024-09-16 15:45:00,445.25,32.550000000000004,9,0,0,15,45,447.5,415.75,422.75
2024-09-16 16:00:00,443.0,32.080000000000005,9,0,0,16,0,445.25,412.0,423.0
2024-09-16 16:15:00,444.5,31.850000000000005,9,0,0,16,15,443.0,412.0,425.25
2024-09-16 16:30:00,446.0,31.620000000000005,9,0,0,16,30,444.5,412.0,427.5
2024-09-16 16:45:00,447.5,31.39,9,0,0,16,45,446.0,412.0,429.75
2024-09-16 17:00:00,449.0,31.16,9,0,0,17,0,447.5,412.0,432.0
2024-09-16 17:15:00,457.0,30.92,9,0,0,17,15,449.0,421.25,442.5
2024-09-16 17:30:00,465.0,30.68,9,0,0,17,30,457.0,430.5,453.0
2024-09-16 17:45:00,473.0,30.44,9,0,0,17,45,465.0,439.75,463.5
2024-09-16 18:00:00,481.0,30.200000000000003,9,0,0,18,0,473.0,449.0,474.0
2024-09-16 18:15:00,478.0,30.190000000000005,9,0,0,18,15,481.0,447.25,473.25
2024-09-16 18:30:00,475.0,30.180000000000003,9,0,0,18,30,478.0,445.5,472.5
2024-09-16 18:45:00,472.0,30.17,9,0,0,18,45,475.0,443.75,471.75
2024-09-16 19:00:00,469.0,30.160000000000004,9,0,0,19,0,472.0,442.0,471.0
2024-09-16 19:15:00,467.25,29.99,9,0,0,19,15,469.0,442.75,467.75
2024-09-16 19:30:00,465.5,29.82,9,0,0,19,30,467.25,443.5,464.5
2024-09-16 19:45:00,463.75,29.65,9,0,0,19,45,465.5,444.25,461.25
2024-09-16 20:00:00,462.0,29.48,9,0,0,20,0,463.75,445.0,458.0
2024-09-16 20:15:00,464.5,29.475,9,0,0,20,15,462.0,454.25,459.75
2024-09-16 20:30:00,467.0,29.47,9,0,0,20,30,464.5,463.5,461.5
2024-09-16 20:45:00,469.5,29.465,9,0,0,20,45,467.0,472.75,463.25
2024-09-16 21:00:00,472.0,29.46,9,0,0,21,0,469.5,482.0,465.0
2024-09-16 21:15:00,480.5,29.44,9,0,0,21,15,472.0,482.25,464.5
2024-09-16 21:30:00,489.0,29.42,9,0,0,21,30,480.5,482.5,464.0
2024-09-16 21:45:00,497.5,29.4,9,0,0,21,45,489.0,482.75,463.5
2024-09-16 22:00:00,506.0,29.380000000000003,9,0,0,22,0,497.5,483.0,463.0
2024-09-16 22:15:00,499.75,29.370000000000005,9,0,0,22,15,506.0,476.5,454.5
2024-09-16 22:30:00,493.5,29.360000000000003,9,0,0,22,30,499.75,470.0,446.0
2024-09-16 22:45:00,487.25,29.35,9,0,0,22,45,493.5,463.5,437.5
2024-09-16 23:00:00,481.0,29.340000000000003,9,0,0,23,0,487.25,457.0,429.0
2024-09-16 23:15:00,473.0,29.235000000000003,9,0,0,23,15,481.0,452.5,422.0
2024-09-16 23:30:00,465.0,29.130000000000003,9,0,0,23,30,473.0,448.0,415.0
2024-09-16 23:45:00,457.0,29.025,9,0,0,23,45,465.0,443.5,408.0
2024-09-17 00:00:00,449.0,28.92,9,0,0,0,0,457.0,439.0,401.0
2024-09-17 00:15:00,443.0,28.82,9,0,0,0,15,449.0,437.25,399.5
2024-09-17 00:30:00,437.0,28.72,9,0,0,0,30,443.0,435.5,398.0
2024-09-17 00:45:00,431.0,28.620000000000005,9,0,0,0,45,437.0,433.75,396.5
2024-09-17 01:00:00,425.0,28.520000000000003,9,0,0,1,0,431.0,432.0,395.0
2024-09-17 01:15:00,423.0,28.47,9,0,0,1,15,425.0,423.75,395.0
2024-09-17 01:30:00,421.0,28.42,9,0,0,1,30,423.0,415.5,395.0
2024-09-17 01:45:00,419.0,28.37,9,0,0,1,45,421.0,407.25,395.0
2024-09-17 02:00:00,417.0,28.32,9,0,0,2,0,419.0,399.0,395.0
2024-09-17 02:15:00,416.0,28.270000000000003,9,0,0,2,15,417.0,399.75,390.0
2024-09-17 02:30:00,415.0,28.22,9,0,0,2,30,416.0,400.5,385.0
